2613,Rohan,Boy,"Climbing Or Ascending Something, Developing, Increasing"
2614,Rohini,Girl,Sandalwood Tree
2615,Rohiniraman,Boy,The Enchanted Lord (Krishna)
2616,Rohinish,Boy,Moon
2617,Rohit,Boy,"Red, Sun, Red Flower"
2618,Rohita,Girl,Brahma's Daughter
2619,Rohitashwa,Boy,"One With Red Horse, Fire"
2620,Rohtak,Boy,Sun
2621,Roma,Girl,Lakshmi
2622,Romila,Girl,Heartfelt
2623,Romir,Boy,Interesting
2624,Ronak,Boy,Celebration
2625,Ronav,Boy,
2626,Ronith,Boy,
2627,Ronsher,Boy,Lion Of The Battlefield
2628,Roopam,Girl,Beautiful
2629,Roshan,Boy,Illumination
2630,Roshana,Girl,
2631,Roshni,Girl,Light
2632,Rosy,Girl,Deep Pink
2633,Rucha,Girl,Bright
2634,Ruchi,Girl,Taste
2635,Ruchir,Boy,Radiant
2636,Ruchira,Girl,Desirable
2637,Ruchita,Girl,Beauty
2638,Rudra,Boy,"Angry, Lord Shiva"
2639,Rudraksh,Boy,Fierce Eyed
2640,Rudrani,Girl,Wife Of Shiva
2641,Ruhan,Boy,Spiritual
2642,Ruhani,Girl,"Sacred, Divine"
2643,Ruhi,Girl,Soul
2644,Rujul,Boy,"Simple, Honest"
2645,Rukminesh,Boy,Lord Krishna
2646,Rukmini,Girl,Consort Of Lord Krishna
2647,Ruma,Girl,Wife A Sugriva
2648,Run zhun,Girl,Sweet Sound
2649,Rupa,Girl,Beautiful
2650,"Rupa, Roopa",Girl,Beautiful
2651,Rupak,Boy,"Sign, Feature, Acting"
2652,Rupal,Girl,Made Of Silver
2653,Rupali,Girl,Beautiful
2654,Rupang,Boy,Beautiful
2655,Rupashi,Girl,Beautiful
2656,Rupashri,Girl,Beautiful
2657,Rupendra,Boy,Lord Of The Form
2658,Rupesh,Boy,Lord Of Beauty
2659,Rupesh,Boy,Lord Of The Form
2660,Rupeshwar,Boy,Lord Of The Form
2661,Rupika,Girl,Gold Coin
2662,Rupin,Boy,Embodied Beauty
2663,Rushabh,Boy,Decoration
2664,Rushang,Boy,
2665,Rusheek,Boy,Son Of Saint
2666,Rusheel,Boy,
2667,Rushil,Boy,Charming
2668,Rustam,Boy,Large; Very Tall
2669,Rutajit,Boy,Conquerer Of Truth
2670,Rutesh,Boy,Kind Of Seasons
2671,Rutva,Boy,Speech
2672,Rutvij,Boy,
2673,Rwiju,Boy,Straight; Erected
2674,Saakaar,Boy,Manifestation Of God
2675,Saanjh,Boy,Evening
2676,Saanjh,Girl,Evening
2677,Saanvi,Girl,Goddess Laxmi
2678,Saarang,Boy,
2679,Saatatya,Boy,Never Ending
2680,Saatvik,Boy,Pious
2681,Saatvika,Girl,Calm
2682,Saaz,Boy,Melody
2683,Sabal,Boy,Full Of Strength
2684,Sabarish,Boy,Lord Iyyappan
2685,Sabhajit,Boy,Honoured Praised Celebrated
2686,Sabrang,Boy,Rainbow
2687,Sachan,Boy,Friendly
2688,Sachchit,Boy,"Lord Brahma,Truth, Consciousness"
2689,Sachet,Boy,Consciosness
2690,Sachetan,Boy,"Awake, Rational,Lively Inspiration Encouragement"
2691,Sachh,Boy,The Truth
2692,Sachi,Girl,Wife Of Lord Indra
2693,Sachin,Boy,"Lord Indra,Lord Shiva"
2694,Sachint,Boy,Thoughtful
2695,Sachish,Boy,Lord Indra
2696,Sachisth,Boy,Most Powerful Helpful
2697,Sachit,Boy,Wise Consciousness
2698,Sachiv,Boy,Friend
2699,Sadabindu,Boy,Lord Vishnu
2700,Sadajit,Boy,Always Victorious
2701,Sadanand,Boy,"Always Joyous, Lord Vishnu"
2702,Sadar,Boy,Respectful
2703,Sadashiv,Boy,"One Who Always Does Good, Lord Shiva,Pure"
2704,Sadavir,Boy,"Always Brave,Ever Courageous"
2705,Saddhan,Boy,With Money
2706,Sadgati,Girl,Liberation
2707,Sadgun,Boy,Virtues
2708,Sadguna,Girl,Good Virtues
2709,Sadhana,Girl,Worship
2710,Sadhika,Girl,Achiever
2711,Sadhil,Boy,Perfect
2712,Sadhin,Boy,To Accomplish
2713,Sadhuj,Boy,Good Conduct
2714,Sadhvi,Girl,Virtuous Woman
2715,Sadiksha,Boy,Good Intention
2716,Sadiva,Boy,"Eternal ,Like Truth"
2717,Sadru,Boy,Lord Vishnu
2718,Safal,Boy,Succeed
2719,Saffar,Boy,Coppersmith
2720,Sagan,Boy,Leader; Lord Shiva
2721,Sagar,Boy,"Ocean, Sea,King"
2722,Sagardutt,Boy,Gift Of Ocean
2723,Sagarika,Girl,Waves
2724,Sagma,Boy,Powerful; Mighty; Strong
2725,Sagni,Boy,Sacred Fire
2726,Sagun,Boy,Possessor Of Good Qualities; Auspicious
2727,Saguna,Girl,Possessed Of Good Qualities
2728,Sagurik,Boy,Capable; Energetic
2729,Sahadev,Boy,"Protected By Gods,Prince"
2730,Sahaj,Boy,"Easy ,Simple; Original"
2731,Sahaman,Boy,Victorious
2732,Sahana,Girl,Patience
2733,Sahanj,Boy,A King
2734,Sahar,Boy,Sun; Dawn
2735,Sahara,Boy,Lord Shiva
2736,Saharsh,Boy,Joyful; Glad
2737,Sahas,Boy,"Brave ,Bravery"
2738,Sahasan,Boy,Powerful; Mighty
2739,Sahasanu,Boy,Patient
2740,Sahasin,Boy,Powerful; Mighty
2741,Sahaskrit,Boy,Bestowing Strength; Power
2742,Sahasrad,Boy,Lord Shiva
2743,Sahastrabahu,Boy,"One With Thousand Arms, Lord Shiva"
2744,Sahastrajit,Boy,"Victor Of Thousands, Thousand Times Victorious, Lord Krishna, Lord Vishnu"
2745,Sahasvat,Boy,Full Of Valour; Victorious
2746,Sahasya,Boy,"Mighty ,Strong"
2747,Sahat,Boy,Mighty; Strong
2748,Sahaujas,Boy,Endowed With Strength Or Power
2749,Sahavan,Boy,Possessing Strength; Mighty
2750,Sahaya,Boy,Lord Shiva
2751,Sahayu,Boy,Victorious
2752,Saheli,Girl,Friend
2753,Sahen,Boy,Falcon
2754,Sahendra,Boy,Resembling God Indra In Power
2755,Sahil,Boy,Guide
2756,Sahishnu,Boy,Lord Vishnu
2757,Sahisht,Boy,Strongest; Most Powerful
2758,Sahith,Boy,Literature
2759,Sahodar,Boy,Brother
2760,Sahoj,Boy,Full Of Strength
2761,Sahojit,Boy,Victorious By Strength
2762,Sahor,Boy,Good Excellent Pious
2763,Sahovan,Boy,Mighty Superior
2764,Sahuri,Boy,Victorious Strong
2765,Sai,Boy,"Flower, Everywhere"
2766,Saibya,Boy,Belonging To Lord Shiva
2767,Saicharan,Boy,
2768,Saikiran,Boy,
2769,Sairam,Boy,Lord Sai Baba
2770,Sajal,Boy,Moist
2771,Sajili,Girl,Decorated
2772,Sajitvan,Boy,Victorious Superior
2773,Sajiv,Boy,"Full Of Life,Lively"
2774,Sajiva,Boy,Full Of Life
2775,Sajjan,Boy,Noble Respectable
2776,Sajni,Girl,Beloved
2777,Saju,Boy,Travelling
2778,Sakal,Boy,All Whole Perfect
2779,Sakaleshwar,Boy,Ord Of Everything
2780,Sakash,Boy,Illuminated
2781,Saket,Boy,Lord Krishna
2782,Sakhi,Girl,Friend
2783,Saksham,Boy,Able Powerful
2784,Sakshi,Girl,Witness
2785,Sakshum,Boy,Skillful
2786,Salaj,Boy,Water Which Flows From Melted Ice From Mountain
2787,Salil,Boy,Water
2788,Saloni,Girl,Beautiful
2789,Sama,Boy,Equal
2790,Samabashiv,Boy,Lord Shiva
2791,Samaira,Girl,Enchanting
2792,Samaj,Boy,Lord Indra Multitude
2793,Samajas,Boy,Lord Shiva
2794,Samaksh,Boy,
2795,Samalya,Boy,Garlanded
2796,Saman,Boy,Calming Song Of Praise
2797,Samant,Boy,Universal Whole
2798,Samantha,Girl,Equality
2799,Samanvita,Boy,Name Of Goddess Durga
2800,Samanyu,Boy,Lord Shiva
2801,Samar,Boy,War
2802,Samara,Boy,Accompanied By Gods
2803,Samarajit,Boy,Lord Vishnu
2804,Samarendra,Boy,"Lord Of War, Lord Vishnu"
2805,Samarjit,Boy,"Victorious In War, Lord Vishnu"
2806,Samarth,Boy,Lord Krishna
2807,Samarthya,Boy,Strength Capability
2808,Samarvir,Boy,Hero Of Battle
2809,Samavart,Boy,Lord Vishnu
2810,Samay,Boy,Time
2811,Samaya,Girl,Timeless
2812,Sambha,Boy,Shining
2813,Sambit,Boy,Consciousness
2814,Sambodh,Boy,"Complete Knowledge,Wise Prudent"
2815,Samdarshi,Boy,Lord Krishna
2816,Samedh,Boy,Full Of Strength
2817,Sameeksha,Girl,One With The Capacity To Judge
2818,Sameep,Boy,Nearby; Close
2819,Sameer,Boy,Early Morning Fragrance; Entertaining Companion; Wind
2820,Samen,Boy,Happy
2821,Samendu,Boy,Lord Vishnu
2822,Samesh,Boy,Lord Of Equality
2823,Samhit,Boy,
2824,Samhita,Girl,A Vedic Omposition
2825,Samidh,Boy,Perfect Full
2826,Samidha,Girl,An Offering For A Sacred Fire
2827,Samiha,Girl,Desire
2828,Samik,Boy,"Peace,Peaceful"
2829,Samiksh,Boy,Near To Sun
2830,Samin,Boy,Self-Disciplined
2831,Samir,Boy,Wind
2832,Samir / sameer,Boy,Breeze
2833,Samit,Boy,
2834,Samita,Girl,Collected
2835,Sammad,Boy,Joy
2836,Sammat,Boy,Agreed; Consented
2837,Sammud,Boy,Joy Delight
2838,Samodh,Boy,Fragrance Full Of Joy
2839,Sampada,Girl,Wealthy
2840,Sampat,Boy,Well To Do
2841,Sampath,Boy,
2842,Sampavan,Boy,Pure
2843,Sampoorna,Girl,Complete
2844,Samprad,Boy,Culture
2845,Samprati,Boy,In The Right Way
2846,Samprit,Boy,Pleased Delighted
2847,Samraj,Boy,Universal Ruler
2848,Samranpal,Boy,
2849,Samrat,Boy,Emperor
2850,Samrath,Boy,Lord Krishna
2851,Samriddhi,Girl,Prosperity
2852,Samridh,Boy,"Perfect Complete,The Enriched One"
2853,Samudra,Boy,Sea
2854,Samvar,Boy,"Content ,Praise"
2855,Samyukhta,Girl,United
2856,Sana,Girl,Brilliance or radianess
2857,Sanag,Boy,A Beautiful Mountain
2858,Sanal,Boy,Vigorous
2859,Sanas,Boy,Laughing Smiling
2860,Sanat,Boy,"Lord Bramha,Eternal"
2861,Sanatan,Boy,Eternal
2862,Sanath,Boy,With A Protector
2863,Sanay,Boy,Prayer; To Praise
2864,Sanchali,Girl,Movement
2865,Sanchay,Boy,Collection
2866,Sanchaya,Girl,Collection
2867,Sanchit,Boy,"Collection, brought together"
2868,Sanchita,Girl,Collection
2869,Sandeep,Boy,"Lighted Lamp, To Lighten Up"
2870,Sandesh,Boy,Message
2871,Sandhya,Girl,Evening
2872,Sandy,Boy,
2873,Sangeeta,Girl,Musical
2874,Sangir,Boy,Assent Promise
2875,Sangod,Boy,With Water Pond Lake
2876,Sanhata,Boy,Conciseness
2877,Sanisth,Boy,Gaining Most
2878,Sanivesh,Boy,Appearance / Form
2879,Saniya,Girl,Moment
2880,Sanja,Boy,God Universal Creator
2881,Sanjana,Girl,Creator
2882,Sanjay,Boy,"Victory, Lord Shiva, Dhritarashtra's Minister"
2883,Sanjeev,Boy,"One Who Can Bring Back The Dead To Life, Life, Love"
2884,Sanjit,Boy,"Victorious ,Vital"
2885,Sanjivani,Girl,Immortality
2886,"Sanjivini, Sanjeevni",Girl,Immortality
2887,Sanjog,Boy,Coincidence
2888,Sanjoli,Girl,Period Of Twilight
2889,Sanjukta,Girl,Wife Of King Prithviraj
2890,Sanjula,Girl,Beautiful
2891,Sanjval,Boy,Well Lit Blazing Brightly
2892,Sankalp,Boy,Vow Resolution Determination
2893,"Sankara, Shankar",Boy,Lord Shiva
2894,Sankarsana,Boy,One Who Ploughs
2895,Sanket,Boy,Signal
2896,Sankil,Boy,Possessed With Fire A Burning Torch
2897,Sannath,Boy,Accompanied By A Protector
2898,Sannidhi,Boy,"Nearness ,Always Ready"
2899,Sannidhi,Girl,Nearness
2900,Sanobar,Boy,A Palm Tree
2901,Sanobar,Girl,Palm Tree
2902,Sanshray,Boy,"Aim ,Connection; Shelte"
2903,Sanshubh,Boy,Radiant; Beautiful
2904,Sanskar,Boy,Up - Bringing
2905,Sanskriti,Girl,Culture
2906,Santan,Boy,A Tree
2907,Santanak,Boy,Spreading A Tree
2908,Santatey,Boy,Continuous Extended
2909,Santavir,Boy,Courageous And Saintly Person
2910,Santosh,Boy,"Happiness,Satisfaction"
2911,Santosh,Girl,"Joy, Satisfaction, Happiness"
2912,Sanu,Boy,Peak Sun
2913,Sanug,Boy,With Followers
2914,Sanurag,Boy,Affectionate
2915,Sanvah,Boy,Carrying Along Bearing Wind
2916,Sanvar,Boy,Dam Bridge
2917,Sanvaran,Boy,Covering Enclosing
2918,Sanvarth,Boy,A Rain Cloud Meeting
2919,Sanvrit,Boy,Happened
2920,Sanwariya,Boy,Lord Krishna
2921,Sanyam,Boy,Effort Control Self Restrained
2922,Sanyat,Boy,Following A King
2923,Sanyukta,Girl,"Joined, United"
2924,Sapan,Boy,Dream ( Swapna )
2925,Sapan,Girl,Dream
2926,Saparna,Girl,Leafy
2927,Saparyu,Boy,Honouring Devoted Faithful
2928,Sapna,Girl,Dream
2929,Saprathas,Boy,Lord Vishnu
2930,Saprem,Boy,With Love
2931,Saptajit,Boy,Conqueror Of 7 Elements
2932,Saptanshu,Boy,Fire
2933,Sara,Girl,Princess
2934,Sarag,Boy,Heaven
2935,Sarah,Girl,Princess
2936,Sarakshi,Girl,Good Sight
2937,Saral,Boy,Honest; Simple
2938,"Sarala, Sarla",Girl,Straight
2939,Sarama,Girl,Wife Of Bibhisan
2940,Saramay,Boy,Firm; Best Of Anything
2941,Sarana,Boy,Injuring
2942,Sarang,Boy,"Spotted Deer, Moon, Sun, Lord Krishna"
2943,Saransh,Boy,In Brief
2944,Saras,Boy,Moon
2945,Sarasi,Boy,Lake
2946,Sarasvan,Boy,
2947,Sarasvat,Boy,Learned
2948,Sarasvati,Girl,A Holy River
2949,Saraswati,Girl,Goddess Of Learning
2950,Sarat,Boy,
2951,Saravana,Boy,Clump Of Reeds
2952,Sarbesh,Boy,Lord Siva
2953,Sargam,Boy,Musical Notes
2954,Sargam,Girl,Musical Notes
2955,Sarika,Girl,Koel
2956,Saril,Boy,One That Brings Essence
2957,Sarin,Boy,Helpful
2958,Sarish,Boy,"Equal ,Similar"
2959,Sarita,Girl,A River
2960,Sarngin,Boy,Name Of God Vishnu
2961,Saroj,Girl,Lotus
2962,Saroja,Girl,Lotus
2963,Sarojin,Boy,Lord Brahma
2964,Sarojini,Girl,Lotus
2965,Sarthak,Boy,Important; Significant
2966,Saruh,Boy,Attainer; Achiever
2967,Sarup,Boy,Beautiful
2968,Sarva,Boy,Lord Krishna Shiva Entire
2969,Sarvad,Boy,Lord Shiva
2970,Sarvadev,Boy,Lord Shiva
2971,Sarvadharin,Boy,Lord Shiva
2972,Sarvag,Boy,Lord Shiva
2973,Sarvahit,Boy,Useful To All
2974,Sarvajit,Boy,All Conquering
2975,Sarvak,Boy,All Whole Conquering
2976,Sarvambh,Boy,Lord Ganesh
2977,Sarvang,Boy,Lord Shiva
2978,Sarvashay,Boy,Lord Shiva
2979,Sarvavas,Boy,Lord Shiva
2980,Sarvendra,Boy,God Of All
2981,Sarvesh,Boy,"Master Of All, God, King"
2982,Sarvin,Boy,
2983,Sasatya,Boy,Accompanied By Truth
2984,Sashang,Boy,Attached
2985,Sashanth,Boy,
2986,Sasheal,Boy,
2987,Sashwat,Boy,Eternal
2988,Sasi,Boy,Moon
2989,Sasmit,Boy,Ever Smiling
2990,Sasmita,Girl,Smiling
2991,Sasta,Boy,One Who Rules
2992,Saswata,Boy,
2993,Sasyak,Boy,Possessing Good Qualities Perfect
2994,Satadev,Boy,God
2995,Satamanyu,Boy,Lord Indra
2996,Satanand,Boy,Lord Vishnu
2997,Satayu,Boy,Brother Of Amavasu And Vivasu
2998,Satejas,Boy,Full Of Power
2999,Satesh,Boy,Lord Of Hundreds
3000,Sathi,Boy,Partner
3001,Sathindar,Boy,
3002,Sathish,Boy,Good King
3003,Sati,Girl,Chaste Woman
3004,Satin,Boy,Real
3005,Satin,Boy,Real Essential
3006,Satinath,Boy,Lord Shiva
3007,Satindra,Boy,Lord Shiva
3008,Satish,Boy,God Of Truth
3009,Satkar,Boy,Honour Respect
3010,Satkart,Boy,Honoured Respected Lord Shiva
3011,Satkartar,Boy,Lord Vishnu
3012,Satpal,Boy,Protector
3013,Satpati,Boy,Lord Indra
3014,Satrajit,Boy,Ever Victorious
3015,Satruijt,Boy,A Son Of Vatsa
3016,Sattat,Boy,Always Constant
3017,Satvant,Boy,True Faithful Pious Sacred
3018,Satvat,Boy,Lord Krishna
3019,Satveer,Boy,Lord Vishnu
3020,Satvik,Boy,Virtuous
3021,Satvinder,Boy,Lord Of Virtue
3022,Satya,Girl,Truth
3023,Satya Pramod,Boy,The True Person 'Ganesh'
3024,Satyadarshi,Boy,One Who Can See The Truth
3025,Satyadeep,Boy,
3026,Satyadev,Boy,Lord Of Truth
3027,Satyajit,Boy,Victory Of Truth
3028,Satyak,Boy,Honest
3029,Satyam,Boy,Honesty
3030,Satyamurty,Boy,Statue Of Truth
3031,Satyanarayan,Boy,Lord Vishnu
3032,Satyaprakash,Boy,Light Of Truth
3033,Satyarat,Boy,Devoted To Truth
3034,Satyavan,Boy,One Who Speaks Truth
3035,Satyavrat,Boy,One Who Has Taken The Vow Of Truth
3036,Satyayu,Boy,It?S A Truthful And Pious Life
3037,Satyen,Boy,
3038,Satyendra,Boy,"Lord Of Truth ( Satyen), Elixir , Amrit"
3039,Satyendra,Boy,Best Among Truthful
3040,Satyesu,Boy,Seeker Of Truth
3041,Sauanand,Boy,Sweet Natured
3042,Saubal,Boy,Mighty
3043,Saubhadra,Boy,Abhimanyu
3044,Saubhag,Boy,Full Of Fortunes Auspicious
3045,Saudeep,Boy,
3046,Saugat,Boy,Gift An Enlightened Person
3047,Saujas,Boy,Full Of Energy
3048,Sauman,Boy,Flower Blossom
3049,Saumil,Boy,Easily Available
3050,Saumit,Boy,Easy To Get
3051,Saumitra,Boy,Lakshman
3052,Saunak,Boy,Boy Sage
3053,Saura,Boy,Sacred To The Sun
3054,Saurabh,Boy,"Fragrance, Mango, Saffron"
3055,Saurav,Boy,"Divine, Celestial"
3056,Sauri,Boy,Son Of The Sun
3057,Saurjyesh,Boy,Kartikeya; The Lord Of Valour
3058,Sauvan,Boy,Celestial Heavenly
3059,Savir,Boy,Leader
3060,Savit,Boy,Sun
3061,Savita,Girl,Sun
3062,Savitendra,Boy,Sun
3063,Savitri,Girl,A Form Of The Devi
3064,Sayooj,Boy,
3065,Sayuj,Boy,United Companion Comrade
3066,Seduka,Boy,Existent
3067,Seema,Girl,"Border, Boundary"
3068,Sejal,Girl,One With Depth Of Character
3069,Senajit,Boy,Conquerer Of An Army
3070,Seshvar,Boy,Believing In God
3071,Setu,Boy,Sacred Symbol
3072,Shaan,Boy,Peace
3073,Shaant,Boy,Peace And Calm
3074,Shaarav,Boy,Pure And Innocent
3075,Shabar,Boy,Nector
3076,Shachi,Girl,Wife Of Lord Indra
3077,Shahalad,Boy,Joy
3078,Shaik,Boy,
3079,Shail,Boy,Mountain
3080,Shaila,Girl,Goddess Parvati
3081,Shaildhar,Boy,One Who Holds Mountain ( Lord Krishna)
3082,Shailen,Boy,
3083,Shailendra,Boy,God Of Mountain ( Himalaya)
3084,Shailesh,Boy,God Of Mountain ( Himalaya)
3085,Shaili,Girl,Style
3086,Shailja,Girl,Daughter Of Mountain
3087,Shakti,Boy,Power
3088,Shakti,Girl,Strength
3089,Shaktidhar,Boy,"Powerful One, Kartikeya"
3090,Shaktik,Boy,Powerful; Mighty
3091,Shakuni,Boy,A Bird
3092,Shakunt,Boy,Blue Jay
3093,Shakuntala,Girl,Brought Up By Birds
3094,Shalabh,Boy,
3095,Shalaka,Girl,Goddess Parvati
3096,Shalang,Boy,Emperor
3097,Shaligram,Boy,Lord Vishnu
3098,Shalik,Boy,A Sage
3099,Shalin,Boy,Modest
3100,Shalin,Girl,Silk-Cottom Tree
3101,Shalina,Boy,Courteous
3102,Shalini,Girl,Courteous
3103,Shalmali,Boy,Lord Vishnu's Power
3104,Shalok,Boy,
3105,Shamak,Boy,Makes Peace
3106,Shamakarn,Boy,Lord Shiva
3107,Shambhavi,Girl,Goddess Parvati
3108,Shambhu,Boy,Lord Shiva
3109,Shami,Boy,"Fire, Name Of A Tree"
3110,Shamik,Boy,
3111,Shamita,Girl,Peacemaker
3112,Shan,Boy,Pride; Prestige
3113,Shanasa,Girl,"Praise, Wish"
3114,Shanay,Boy,Power Of Lord Shani
3115,Shanaya,Girl,First ray of the sun
3116,Shankar,Boy,"Lord Shiva, Auspicious"
3117,Shankari,Girl,Goddess Parvati
3118,Shankarshan,Boy,Lord Krishna's Brother
3119,Shankdhar,Boy,Lord Krishna
3120,Shankh,Boy,Conch Shell A Kind Of Flute
3121,Shankhapani,Boy,Same As Shankhadhar
3122,Shankhdhar,Boy,One Who Carries A Conch Shell ( Lord Vishnu)
3123,Shankhi,Boy,"Ocean, Lord Vishnu"
3124,Shankhin,Boy,Lord Vishnu
3125,Shankir,Boy,Lord Shiva
3126,Shanku,Boy,Lord Shiva Arrow Dart
3127,Shant,Boy,Gentle
3128,Shanta,Girl,Peaceful
3129,Shantam,Boy,Quiet
3130,Shantanav,Boy,Bhishma Pitamaha
3131,Shantanu,Boy,Whole
3132,Shanti,Girl,Peace
3133,Shantidev,Boy,Lord Of Peace
3134,Shantinath,Boy,Lord Of Peace
3135,Shantiv,Boy,Peaceful
3136,Shanvi,Girl,Godess lakshmi
3137,Shanyu,Boy,Benevolent
3138,Sharad,Boy,"Name Of A Season,Autumn"
3139,Sharada,Girl,Goddess Saraswati
3140,Sharanya,Girl,Surrender
3141,Sharat,Boy,A Season
3142,Sharatchandra,Boy,Moon In Sharad Season
3143,Shardul,Boy,"Tiger,The Best"
3144,Sharika,Girl,Goddess Durga
3145,Sharman,Boy,Joy; Delight; Shelter
3146,Sharmila,Girl,Shy
3147,Sharmistha,Girl,Wife Of Yayat
3148,Sharna,Girl,Protection
3149,Sharu,Boy,Lord Vishnu
3150,Sharvani,Girl,Goddess Parvati
3151,Sharvari,Girl,"Night, lady"
3152,Sharvarish,Boy,Moon
3153,Shashank,Boy,Moon
3154,Shashee,Boy,Moon
3155,Shashi,Boy,Moon
3156,Shashi,Girl,Night
3157,Shashibala,Girl,A girl with round (moon-like) face
3158,Shashibhushan,Boy,One Who Wears Moon As Ornament (Lord Shiva)
3159,Shashidhar,Boy,One Who Carries Moon (Lord Shiva)
3160,Shashikala,Girl,Phases of moon
3161,Shashikant,Boy,Moon Stone
3162,Shashikar,Boy,Moon Ray
3163,Shashin,Boy,Moon
3164,Shashini,Girl,Of The Moon
3165,Shashipushpa,Boy,Lotus
3166,Shashish,Boy,Lord Shiva
3167,Shashishekhar,Boy,One With Moon At The Top Of Head - Lord Shiva
3168,Shashrvat,Boy,"Name Of Lord Sun,"
3169,Shasvat,Boy,Eternal Constant
3170,Shaswati,Girl,Eternal
3171,Shatish,Boy,
3172,Shatishay,Boy,Superior; Best
3173,Shatrughan,Boy,Lord Rama's Brother
3174,Shatrunjay,Boy,One Who Defeats Enemies
3175,Shauchin,Boy,Pure
3176,Shaunak,Boy,Wise
3177,Shaurav,Boy,Bear
3178,Shauri,Boy,Lord Vishnu
3179,Shaurya,Boy,Bravery
3180,Shavas,Boy,Power; Might; Valou
3181,Shay,Boy,Gift
3182,Shayamali,Girl,Goddess Durga
3183,Shayan,Boy,Intelligent
3184,Sheehan,Boy,Peaceful Child
3185,Sheela,Girl,Cool
3186,Sheetal,Girl,Cool
3187,Shefali,Girl,A Flower
3188,Shefalika,Girl,A Flower
3189,Shejali,Girl,A Fruit
3190,Shekhar,Boy,"Mountain Peak,Ultimate; Peak"
3191,Shesanand,Boy,Lord Vishnu
3192,Sheshdhar,Boy,One Who Holds Shesha (Snake) - Lord Shiva
3193,Shevar,Boy,Treasury
3194,Shibhi,Boy,King
3195,Shibhya,Boy,Lord Shiva
3196,Shighra,Boy,Lord Shiva; Lord Vishnu
3197,Shikha,Girl,"Branch, Flame"
3198,Shikhandin,Boy,Lord Shiva; Lord Vishnu
3199,Shikhar,Boy,Mountain Peak
3200,Shiksha,Girl,Education
3201,Shilang,Boy,Virtuous
3202,Shilish,Boy,Lord Of Mountains
3203,Shilpa,Girl,Skilled At Any Art
3204,Shilpi,Girl,
3205,Shilpika,Girl,Skilled At Any Art
3206,Shilpita,Girl,Well- Proportioned
3207,Shineyu,Boy,Shining
3208,Shinjan,Boy,Music Of Payal
3209,Shinjini,Girl,Anklebells
3210,Shipirist,Boy,Lord Vishnu
3211,Shipra,Girl,Holy River In Ujjain
3212,Shiprak,Boy,Rays Of Light
3213,Shirish,Boy,Name Of A Tree
3214,Shishir,Boy,"Hindu Boy,Winter,Baby"
3215,Shital,Girl,A place of water for sea
3216,Shitikanth,Boy,Lord Shiva
3217,Shitikshu,Boy,Striving For The Earth
3218,Shitiz,Boy,Horizon
3219,Shiv,Boy,"Lord Shiva, Auspicious, Lucky"
3220,Shivadev,Boy,Lord Of Prosperity
3221,Shivakanta,Girl,Wife of shiva(Parvathi)
3222,Shivam,Boy,Auspicious;Lord Shiva
3223,Shivana,Boy,
3224,Shivanand,Boy,One Who Is Happy In Lord Shiva's Thoughts Or Shiva's Worship
3225,Shivanath,Boy,Lord Shiva
3226,Shivangi,Girl,Beautiful
3227,Shivani,Girl,Another Name For Parvati
3228,Shivank,Boy,Mark Of Lord
3229,Shivanne,Girl,Goddess parvati
3230,Shivansh,Boy,
3231,Shivapriya,Girl,Liked by shiva
3232,Shivas,Boy,Lord Shiva
3233,Shivasundari,Girl,Durga
3234,Shivasunu,Boy,Lord Ganesh
3235,Shiven,Boy,Lord Shiva
3236,Shivendra,Boy,Lord Shiva; Lord Indra
3237,Shivendu,Boy,Moon
3238,Shivesh,Boy,Lord Shiva; Shiv+Esh ( Lord Shiv's Ishwar Shri RAM
3239,Shiveshvar,Boy,God Of Welfare
3240,Shivika,Girl,Palanquin
3241,Shivkumar,Boy,"Son Of Lord Shiva (Ganesh, Kartikeya) ( Shivanandan )"
3242,Shivraj,Boy,Lord Shiva
3243,Shivram,Boy,Lord Shiva; Lord Ram
3244,Shivshekhar,Boy,One At The Top Of Shiva (Moon)
3245,Shiyam,Boy,Happy
3246,Shlesh,Boy,Physical Bonding
3247,Shlok,Boy,Sanskrit Verse Sound Praise
3248,Shobha,Girl,Splendour
3249,Shobhan,Boy,Splendid
3250,Shobhana,Girl,Beautiful
3251,Shobhita,Girl,Splendid
3252,Shobhna,Girl,"Ornamental, shining, beautiful"
3253,Shoni,Girl,One of complexion of red lotus
3254,Shonima,Girl,Redness
3255,Shoor,Boy,Valiant
3256,Shorashi,Girl,Young woman
3257,Shoubhit,Boy,Lord Krishna
3258,Shraddha,Girl,Faith
3259,Shraunak,Boy,
3260,Shrava,Boy,Praise Glory Fame
3261,Shravan,Boy,A Hindu Month; The Devoted Son (From Ramayan)
3262,Shravani,Girl,Born In The Month Of Shravan
3263,Shravasti,Girl,An Ancient Indian City
3264,Shravya,Girl,Musical Tone
3265,Shray,Boy,Credit
3266,Shree,Boy,"Mr, God"
3267,Shree,Girl,Respected
3268,Shreedevi,Girl,Goddess
3269,Shreedhar,Boy,Husband Of Lakshmi ( Lord Vishnu)
3270,Shreekant,Boy,"Husband Of Shree(Lakshmi) ( Lord Vishnu ), Beautiful"
3271,"Shreekumar , shrikumar",Boy,Beautiful
3272,"Shreenivas , shrinivas",Boy,"Abode Of Lakshmi (Vaikunth, Vishnu)"
3273,Shreerag,Boy,
3274,Shrenik,Boy,Organized
